unit_id,utterance_id,law_number,document_uri,sample_index,status,model,decision,n_annotations,needs_human_review,decision_justification,limitations,quality_flags,validation_errors,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens
utt_f1c2f0ebc6c9a3c6aad3::p0001-p0003,utt_f1c2f0ebc6c9a3c6aad3,21735,http://datos.bcn.cl/recurso/cl/documento/704058,155,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo describe la lectura de acuerdos procedimentales sobre horarios de discusión, votación y sesiones de comisiones. No atribuye a esos acuerdos un valor normativo de consenso, moderación o legitimidad previsional, y el libro excluye los actos procedimentales y las menciones descriptivas a acuerdos.",,"[""procedural""]",[],5668,365,5336,258
utt_51df79529d233ae27220::p0001-p0003,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,156,completed,gpt-5.6-luna,statements,1,True,El bloque contiene una razón normativa explícita que invoca los costos para impedir que la reforma repita experiencias anteriores. La enumeración final solo describe desafíos del sistema y no deriva por sí sola una regla normativa.,"La cita no precisa la naturaleza de los costos ni el mecanismo previsional que debería limitarse, por lo que la aplicación de conciencia_costos requiere revisión humana.","[""other""]",[],5856,8422,5336,8107
utt_51df79529d233ae27220::p0004,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,157,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5816,16384,5336,16384
utt_51df79529d233ae27220::p0005,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,158,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5835,16384,5336,16384
utt_51df79529d233ae27220::p0006-p0008,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,159,completed,gpt-5.6-luna,statements,3,True,"El bloque contiene una exigencia de corregir una desigualdad asociada a la maternidad, una razón explícita contra la administración estatal de fondos y una crítica normativa a ignorar la rentabilidad en la licitación.","La codificación de la referencia a la maternidad depende de interpretar el castigo como una brecha de género. La referencia a la rentabilidad es limítrofe con una evaluación técnica del diseño de la licitación, porque no defiende de forma explícita todo el modelo de mercado.",[],[],5865,15835,5336,15033
utt_51df79529d233ae27220::p0009-p0012,utt_51df79529d233ae27220,21735,http://datos.bcn.cl/recurso/cl/documento/704058,160,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5925,16384,5336,16384
utt_65fcd885d0b7eb225e42::p0001,utt_65fcd885d0b7eb225e42,21735,http://datos.bcn.cl/recurso/cl/documento/704058,161,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo contiene un llamado procedimental al orden y no formula una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""procedural""]",[],5462,323,5336,246
utt_0190986ef5f7dd25716d::p0001,utt_0190986ef5f7dd25716d,21735,http://datos.bcn.cl/recurso/cl/documento/704058,162,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente una instrucción procedimental para continuar la sesión y tomar asiento; no formula una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""procedural""]",[],5481,351,5336,268
utt_f7a66c00175232d0cba6::p0001-p0003,utt_f7a66c00175232d0cba6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,163,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5849,16384,5336,16384
utt_f7a66c00175232d0cba6::p0004,utt_f7a66c00175232d0cba6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,164,completed,gpt-5.6-luna,no_statements,0,False,"El bloque menciona una fórmula del 3 por ciento y evalúa negativamente la polarización política, pero no explicita una regla o razón sobre cómo organizar, distribuir, financiar o gobernar la protección previsional. La crítica a la polarización tampoco formula por sí sola una defensa de acuerdos o moderación aplicada a la reforma.","La expresión «topón para adentro» es coloquial y no se precisa, pero el bloque no ofrece una proposición normativa previsional codificable.",[],[],5806,3244,5336,3106
utt_f7a66c00175232d0cba6::p0005,utt_f7a66c00175232d0cba6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,165,completed,gpt-5.6-luna,no_statements,0,False,"El bloque evalúa una reforma educacional y a determinados actores políticos, pero no formula una regla ni una justificación sobre la organización, distribución, financiamiento o gobernanza de la protección previsional. La crítica a la educación pública no corresponde a ningún concepto del libro de códigos.","El contenido previsional aparece solo en el contexto siguiente, que no se atribuye al bloque objetivo.","[""other""]",[],5725,633,5336,516
utt_f7a66c00175232d0cba6::p0006,utt_f7a66c00175232d0cba6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,166,completed,gpt-5.6-luna,no_statements,0,True,"El bloque describe acciones políticas y atribuye a terceros la defensa de pensiones de gracia para determinadas personas. El cierre rechaza creerles, pero no formula una regla ni un fundamento explícito sobre cómo distribuir o administrar la protección previsional. La oposición explícita al sistema de reparto aparece solo en el contexto siguiente y no se codifica.","La referencia a «eso» podría interpretarse como un rechazo a esas pensiones; sin embargo, su antecedente inmediato es «que ahora sí les creamos», por lo que se lee principalmente como una estrategia de credibilidad no cubierta por el libro de códigos.","[""other""]",[],5816,15182,5336,15020
utt_f7a66c00175232d0cba6::p0007-p0010,utt_f7a66c00175232d0cba6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,167,incomplete,gpt-5.6-luna,,0,,,,[],"[""API status: incomplete""]",5844,16384,5336,16384
utt_1425f080c69204b49cb8::p0001,utt_1425f080c69204b49cb8,21735,http://datos.bcn.cl/recurso/cl/documento/704058,168,completed,gpt-5.6-luna,statements,1,True,"El bloque contiene una crítica normativa explícita a priorizar el mercado de capitales y la banca frente a la dignidad de las personas, calificando esa prioridad como injusta. Esto corresponde a una crítica de la previsión organizada como mercado.",La vinculación con la protección previsional es contextual y la fórmula «Valoro...» introduce una posible ambivalencia retórica; no se codifican «dignidad» o «injusticia» como conceptos independientes.,"[""other""]",[],5886,10137,5336,9753
utt_1425f080c69204b49cb8::p0002-p0005,utt_1425f080c69204b49cb8,21735,http://datos.bcn.cl/recurso/cl/documento/704058,169,completed,gpt-5.6-luna,statements,2,False,"Se identifican dos proposiciones normativas codificables: responder a las pensiones materialmente insuficientes de los pensionados y no anteponer los intereses de las AFP. Las alusiones generales a democracia, ciudadanía, justicia y decencia no activan un concepto del libro.","La referencia a los intereses de las AFP se interpreta como una crítica a la anteposición de intereses empresariales, interpretación que se aclara con el contexto inmediato de la misma intervención.","[""vote""]",[],5897,14017,5336,13466
utt_ea2b843f01c152f1cf0a::p0001-p0003s001,utt_ea2b843f01c152f1cf0a,21735,http://datos.bcn.cl/recurso/cl/documento/704058,170,completed,gpt-5.6-luna,no_statements,0,False,"El bloque registra la aprobación y enumera votos afirmativos, pero no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobierno de la protección previsional.",El bloque termina dentro de un nombre y el contexto siguiente completa la lista; esa truncación no afecta la conclusión de que no hay declaraciones normativas codificables.,"[""vote"",""procedural"",""truncated""]",[],6175,1054,5336,939
utt_ea2b843f01c152f1cf0a::p0003s002-p0004,utt_ea2b843f01c152f1cf0a,21735,http://datos.bcn.cl/recurso/cl/documento/704058,171,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente una lista nominal de votantes y el encabezado de una votación; no formula una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",La codificación se limita al bloque objetivo y no atribuye posiciones normativas a los nombres incluidos.,"[""vote""]",[],6347,404,5336,301
utt_ea2b843f01c152f1cf0a::p0005s001,utt_ea2b843f01c152f1cf0a,21735,http://datos.bcn.cl/recurso/cl/documento/704058,172,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo enumera nombres de personas en el marco de una votación; no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",La ausencia de declaraciones codificables se refiere exclusivamente a este bloque de nombres y registro de votación.,"[""vote""]",[],6159,308,5336,206
utt_ea2b843f01c152f1cf0a::p0005s002-p0006,utt_ea2b843f01c152f1cf0a,21735,http://datos.bcn.cl/recurso/cl/documento/704058,173,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo registra participantes y una abstención en una votación; no contiene una justificación normativa sobre cómo organizar, distribuir, financiar o gobernar la protección previsional.",No se identifican declaraciones normativas codificables en el bloque objetivo.,"[""vote"",""procedural""]",[],6044,287,5336,193
utt_69387ded88ff16da2d63::p0001-p0003,utt_69387ded88ff16da2d63,21735,http://datos.bcn.cl/recurso/cl/documento/704058,174,completed,gpt-5.6-luna,no_statements,0,False,"El bloque registra una solicitud de votación, el quorum requerido y el resultado de una votación electrónica. No contiene una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.",,"[""vote"",""procedural""]",[],6128,269,5336,178
utt_326222f5c9b2495b47ed::p0001-p0003s001,utt_326222f5c9b2495b47ed,21735,http://datos.bcn.cl/recurso/cl/documento/704058,175,completed,gpt-5.6-luna,no_statements,0,False,"El bloque registra únicamente el rechazo y las nóminas de votos; no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobierno de la protección previsional.",No se identifican declaraciones normativas codificables en el bloque objetivo.,"[""vote"",""procedural""]",[],6126,611,5336,516
utt_326222f5c9b2495b47ed::p0003s002-p0004,utt_326222f5c9b2495b47ed,21735,http://datos.bcn.cl/recurso/cl/documento/704058,176,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo contiene una nómina de personas asociada a una votación y la indicación «-Votaron por la negativa:»; no presenta una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",No se identifican declaraciones argumentativas codificables en el bloque objetivo.,"[""vote"",""procedural""]",[],6279,369,5336,257
utt_326222f5c9b2495b47ed::p0005s001,utt_326222f5c9b2495b47ed,21735,http://datos.bcn.cl/recurso/cl/documento/704058,177,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo contiene únicamente una lista de nombres asociada a una votación; no incluye una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.","La codificación se limita al bloque objetivo, que es un registro nominal de votación y no contiene proposiciones normativas codificables.","[""vote"",""procedural""]",[],6165,440,5336,329
utt_326222f5c9b2495b47ed::p0005s002-p0006,utt_326222f5c9b2495b47ed,21735,http://datos.bcn.cl/recurso/cl/documento/704058,178,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo registra nombres de participantes y una abstención; no contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",El registro de votación no permite inferir las razones o posiciones sustantivas de quienes votaron o se abstuvieron.,"[""vote""]",[],6012,304,5336,203
utt_f9920ba262dfd719cd3f::p0001-p0003,utt_f9920ba262dfd719cd3f,21735,http://datos.bcn.cl/recurso/cl/documento/704058,179,completed,gpt-5.6-luna,no_statements,0,False,"El bloque solo anuncia una votación separada y especifica el quorum requerido para aprobar el artículo 13. No contiene una justificación normativa sobre la organización, distribución, financiamiento o gobernanza de la protección previsional.",,"[""vote"",""procedural""]",[],5640,406,5336,316
utt_3ce734835c29b694cdf6::p0001-p0004,utt_3ce734835c29b694cdf6,21735,http://datos.bcn.cl/recurso/cl/documento/704058,180,completed,gpt-5.6-luna,no_statements,0,False,"El bloque describe el procedimiento de votación, el quórum requerido y sus resultados, pero no formula una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.","La ausencia de declaraciones normativas se determina a partir del bloque objetivo, que es autosuficiente para esta codificación.","[""vote"",""procedural""]",[],6094,402,5336,290
utt_024ff50c232258d48119::p0001-p0003s001,utt_024ff50c232258d48119,21735,http://datos.bcn.cl/recurso/cl/documento/704058,181,completed,gpt-5.6-luna,no_statements,0,False,"El bloque objetivo solo registra el rechazo de una votación y enumera los votos afirmativos; no contiene una justificación normativa sobre cómo debe organizarse, distribuirse, financiarse o gobernarse la protección previsional.","El bloque no ofrece fundamentos sustantivos de los votos, por lo que no permite codificar ningún concepto del libro de códigos.","[""vote"",""procedural""]",[],6090,434,5336,320
utt_024ff50c232258d48119::p0003s002-p0004,utt_024ff50c232258d48119,21735,http://datos.bcn.cl/recurso/cl/documento/704058,182,completed,gpt-5.6-luna,no_statements,0,False,"El bloque contiene únicamente nombres de personas y el registro de una votación (“Votaron por la negativa”), sin una justificación normativa sobre la organización o distribución de la protección previsional.",No se identifican afirmaciones normativas codificables en el bloque objetivo.,"[""vote"",""procedural""]",[],6280,483,5336,385
